Year,Player,Country,Matches,Innings,Not_out,50s,100s,0s,Highest_score,Runs,Strike_rate,Average,Catches,Stumping
2007,Abdur Razzak,Bangladesh,9,6,1,0,0,2,15,29,53.7,5.8,2,0
2007,"Bhatti, U",Canada,3,2,0,0,0,0,10,11,36.67,5.5,0,0
2007,"Langeveldt, C K",South Africa,8,4,1,0,0,1,9,16,28.07,5.33,1,0
2007,Shahriar Nafees,Bangladesh,6,6,0,0,0,1,12,31,40.79,5.17,1,0
2007,"Utseya, P",Zimbabwe,3,2,1,0,0,0,4,5,62.5,5.0,1,0
2007,"Agarkar, A B",India,3,2,0,0,0,1,10,10,37.04,5.0,1,0
2007,"Ntini, M",South Africa,7,3,0,0,0,1,8,15,75.0,5.0,1,0
2007,"Leverock, R D M",Bermuda,3,2,0,0,0,0,9,10,25.64,5.0,1,0
2007,"McCallan, W K",Ireland,9,8,1,0,0,4,20,33,44.0,4.71,0,0
2007,"Kasteni, F",Zimbabwe,2,2,0,0,0,1,9,9,37.5,4.5,0,0
2007,"Outerbridge, S D",Bermuda,2,2,0,0,0,1,9,9,45.0,4.5,0,0
2007,"Nel, A",South Africa,6,2,0,0,0,0,8,9,19.57,4.5,2,0
2007,"Tucker, J J",Bermuda,3,3,0,0,0,1,9,13,39.39,4.33,4,0
2007,Syed Rasel,Bangladesh,7,4,0,0,0,1,10,16,47.06,4.0,1,0
2007,"Romaine, I H",Bermuda,3,3,0,0,0,2,11,11,34.38,3.67,0,0
2007,Umar Gul,Pakistan,3,3,0,0,0,1,10,11,55.0,3.67,1,0
2007,"Hamilton, G M",Scotland,3,3,0,0,0,0,4,11,25.0,3.67,0,0
2007,"Ongondo, P J",Kenya,3,2,0,0,0,0,4,7,29.17,3.5,1,0
2007,"Fernando, C R D",Sri Lanka,7,3,2,0,0,0,2,3,37.5,3.0,2,0
2007,"Muralitharan, M",Sri Lanka,10,2,1,0,0,0,2,3,0.0,3.0,5,0
2007,"Smits, J",Netherlands,3,1,0,0,0,0,3,3,25.0,3.0,3,1
2007,"Hurdle, K A D",Bermuda,3,3,1,0,0,2,6,6,54.55,3.0,2,0
2007,"Panesar, M S",England,8,2,1,0,0,0,2,3,10.0,3.0,0,0
2007,"Wright, C M",Scotland,2,2,0,0,0,0,4,5,17.86,2.5,1,0
2007,"van Troost, L P",Netherlands,2,2,0,0,0,1,5,5,50.0,2.5,1,0
2007,"Obuya, D O",Kenya,2,2,0,0,0,0,4,5,22.73,2.5,0,0
2007,"Bond, S E",New Zealand,8,2,1,0,0,0,2,2,0.0,2.0,3,0
2007,Azhar Mahmood,Pakistan,1,1,0,0,0,0,2,2,9.52,2.0,0,0
2007,"Dalrymple, J W M",England,3,3,0,0,0,0,3,6,27.27,2.0,3,0
2007,"Gillespie, P G",Ireland,1,1,0,0,0,0,2,2,25.0,2.0,0,0
2007,"Sandher, K T",Canada,1,1,0,0,0,0,2,2,33.33,2.0,0,0
2007,"Gillespie, M R",New Zealand,2,1,0,0,0,0,2,2,25.0,2.0,1,0
2007,"Jones, M O",Bermuda,1,1,0,0,0,0,1,1,12.5,1.0,2,0
2007,"Kulasekara, K M D N",Sri Lanka,2,1,0,0,0,0,1,1,20.0,1.0,0,0
2007,"Mahmood, S I",England,6,4,2,0,0,2,2,2,40.0,1.0,0,0
2007,"Rainsford, E C",Zimbabwe,1,1,0,0,0,0,1,1,100.0,1.0,0,0
2007,"Mpofu, C B",Zimbabwe,3,2,0,0,0,1,1,1,10.0,0.5,0,0
2007,"Osinde, H",Canada,2,2,0,0,0,1,1,1,33.33,0.5,0,0
2007,"Poonia, N S",Scotland,2,2,0,0,0,1,1,1,16.67,0.5,0,0
2007,"Smith, C J",Bermuda,1,1,0,0,0,1,0,0,0.0,0.0,0,0
2007,"Jonkman, M B S",Netherlands,2,1,0,0,0,1,0,0,0.0,0.0,0,0
2007,"Mooney, P J K",Ireland,1,1,0,0,0,1,0,0,0.0,0.0,0,0
2007,"Mukuddem, S",Bermuda,2,2,1,0,0,1,0,0,0.0,0.0,0,0
2007,"Carroll, K E D",Ireland,1,1,0,0,0,1,0,0,0.0,0.0,1,0
2007,"Mason, M J",New Zealand,5,1,0,0,0,1,0,0,0.0,0.0,2,0
2007,"Mupariwa, T",Zimbabwe,2,1,0,0,0,1,0,0,0.0,0.0,0,0
2007,"Anderson, J M",England,9,3,1,0,0,2,0,0,0.0,0.0,0,0
2007,"Peterson, R J",South Africa,2,2,2,0,0,0,8,12,75.0,0.0,0,0
2007,Tapash Baisya,Bangladesh,1,0,0,0,0,0,0,0,0.0,0.0,0,0
2007,Adeel Raja,Netherlands,1,1,1,0,0,0,8,8,57.14,0.0,0,0
2007,"Chumney, D R",Canada,1,1,1,0,0,0,27,27,52.94,0.0,0,0
2007,Shahadat Hossain,Bangladesh,1,1,1,0,0,0,0,0,0.0,0.0,0,0
2007,"McGrath, G D",Australia,11,0,0,0,0,0,0,0,0.0,0.0,1,0
2007,"Kumble, A",India,1,0,0,0,0,0,0,0,0.0,0.0,0,0
2007,"Hogg, G B",Australia,11,3,3,0,0,0,40,45,214.29,0.0,4,0
2007,"Tuffey, D R",New Zealand,1,0,0,0,0,0,0,0,0.0,0.0,0,0
2007,"Kaneria, D",Pakistan,2,2,2,0,0,0,6,6,150.0,0.0,0,0
2007,"Bracken, N W",Australia,10,0,0,0,0,0,0,0,0.0,0.0,2,0
2007,"Codrington, G R",Canada,1,1,1,0,0,0,7,7,87.5,0.0,1,0
2007,"Clark, S R",Australia,1,0,0,0,0,0,0,0,0.0,0.0,0,0
2007,"Ireland, A J",Zimbabwe,1,0,0,0,0,0,0,0,0.0,0.0,1,0
2007,"Tait, S W",Australia,11,0,0,0,0,0,0,0,0.0,0.0,1,0
2007,"Odhiambo, N N",Kenya,1,0,0,0,0,0,0,0,0.0,0.0,0,0
2007,"Stelling, W F",Netherlands,2,1,1,0,0,0,1,1,25.0,0.0,1,0
2007,Mohammad Kashif,Netherlands,1,0,0,0,0,0,0,0,0.0,0.0,0,0
2007,"Nel, J D",Scotland,1,0,0,0,0,0,0,0,0.0,0.0,0,0
2007,"Simmons, L M P",West Indies,1,1,1,0,0,0,14,14,53.85,0.0,0,0
2007,"Broad, S C J",England,1,1,1,0,0,0,5,5,100.0,0.0,1,0
2007,"Bosman, L L",South Africa,1,0,0,0,0,0,0,0,0.0,0.0,0,0
2007,"Varaiya, H A",Kenya,3,2,2,0,0,0,4,5,21.74,0.0,1,0
2011,Yuvraj Singh,India,9,8,4,4,1,1,113,362,86.19,90.5,3,0
2011,"de Villiers, A B",South Africa,5,5,1,1,2,0,134,353,108.28,88.25,1,0
2011,"Clarke, M J",Australia,7,6,3,2,0,0,93,233,91.02,77.67,2,0
2011,Asad Shafiq,Pakistan,4,3,1,1,0,0,78,154,70.97,77.0,0,0
2011,"Raina, S K",India,4,3,2,0,0,0,36,74,98.67,74.0,3,0
2011,"Taylor, L R P L",New Zealand,8,6,1,1,1,0,131,324,87.1,64.8,5,0
2011,"Dilshan, T M",Sri Lanka,9,9,1,2,2,0,144,500,90.74,62.5,6,0
2011,"ten Doeschate, R N",Netherlands,6,6,1,1,2,0,119,307,89.24,61.4,2,0
2011,"Trott, I J L",England,7,7,0,5,0,0,92,422,80.84,60.29,0,0
2011,"Tharanga, W U",Sri Lanka,9,9,2,1,2,0,133,395,83.69,56.43,2,0
2011,"Haddin, B J",Australia,7,6,0,4,0,0,88,332,78.86,55.33,13,0
2011,"Tendulkar, S R",India,9,9,0,2,2,0,120,482,91.98,53.56,2,0
2011,"Hussey, D J",Australia,4,2,1,0,0,0,38,52,152.94,52.0,0,0
2011,"Jayawardene, D P M D",Sri Lanka,9,7,1,1,2,0,103,304,100.0,50.67,8,0
2011,Misbah-ul-Haq,Pakistan,8,6,1,3,0,1,83,248,73.81,49.6,3,0
2011,"Williamson, K S",New Zealand,4,4,2,0,0,0,38,99,107.61,49.5,0,0
2011,"Obuya, C O",Kenya,6,6,1,2,0,0,98,243,70.03,48.6,1,0
2011,"Watson, S R",Australia,7,6,0,3,0,0,94,290,92.36,48.33,3,0
2011,"Dhoni, M S",India,9,8,3,1,0,0,91,241,81.69,48.2,7,3
2011,Umar Akmal,Pakistan,7,6,1,1,0,0,71,240,86.96,48.0,4,0
2011,"Strauss, A J",England,7,7,0,1,1,1,158,334,93.56,47.71,1,0
2011,"Sehwag, V",India,8,8,0,1,1,1,175,380,122.58,47.5,3,0
2011,"Ingram, C A",South Africa,1,1,0,0,0,0,46,46,106.98,46.0,0,0
2011,"Bagai, A",Canada,6,6,1,2,0,1,84,225,69.88,45.0,8,0
2011,"Wright, L J",England,2,2,1,0,0,0,44,45,75.0,45.0,0,0
2011,"Amla, H M",South Africa,7,7,0,2,1,0,113,306,87.68,43.71,1,0
2011,"Gambhir, G",India,9,9,0,4,0,0,97,393,85.06,43.67,0,0
2011,"Guptill, M J",New Zealand,8,8,2,2,0,0,86,262,68.59,43.67,1,0
2011,"Hansra, A S",Canada,6,6,1,2,0,0,70,215,57.64,43.0,3,0
2011,"Smith, D S",West Indies,7,7,0,2,1,0,107,300,76.73,42.86,0,0
2011,"McCullum, B B",New Zealand,8,8,2,1,1,0,101,256,92.42,42.67,8,1
2011,"Gayle, C H",West Indies,5,5,1,1,0,0,80,170,94.97,42.5,3,0
2011,"Patel , H",Canada,2,2,0,1,0,0,54,85,106.25,42.5,0,0
2011,"O'Brien, N J",Ireland,6,6,1,1,0,0,57,205,75.65,41.0,3,1
2011,"Morgan, E J G",England,3,3,0,2,0,0,63,120,85.71,40.0,0,0
2011,"Bravo, D J J",West Indies,1,1,0,0,0,0,40,40,108.11,40.0,0,0
2011,"du Plessis, F",South Africa,7,6,2,1,0,0,52,159,84.13,39.75,0,0
2011,"O'Brien, K J",Ireland,6,6,1,0,1,0,113,198,125.32,39.6,3,0
2011,"Ervine, C R",Zimbabwe,6,6,0,3,0,1,85,231,85.87,38.5,0,0
2011,Umar Gul,Pakistan,8,3,2,0,0,0,34,38,118.75,38.0,1,0
2011,"Chanderpaul, S",West Indies,5,4,1,0,0,0,44,114,50.67,38.0,0,0
2011,Imrul Kayes,Bangladesh,6,6,1,2,0,0,73,188,67.87,37.6,2,0
2011,"Duminy, J-P",South Africa,7,7,1,1,0,1,99,224,97.82,37.33,4,0
2011,"Ryder, J D",New Zealand,7,5,0,1,0,0,83,184,69.43,36.8,4,0
2011,"Samaraweera, T T",Sri Lanka,9,7,4,0,0,0,34,110,73.83,36.67,3,0
2011,"Bopara, R S",England,5,5,1,1,0,0,60,141,66.51,35.25,1,0
2011,"Kohli, V",India,9,9,1,1,1,0,100,282,82.22,35.25,3,0
2011,"Bell, I R",England,7,7,0,2,0,0,81,245,79.8,35.0,2,0
2011,"Cooper, T L W",Netherlands,6,6,1,1,0,0,55,174,67.18,34.8,2,0
2011,"Borren, P W",Netherlands,6,6,1,1,0,0,84,173,90.1,34.6,2,0
2011,Kamran Akmal,Pakistan,8,7,1,1,0,0,55,207,74.46,34.5,8,4
2011,"Ponting, R T",Australia,7,6,0,0,1,0,104,206,72.54,34.33,3,0
2011,"Sibanda, V",Zimbabwe,2,2,0,1,0,0,61,66,97.06,33.0,0,0
2011,"Cremer, A G",Zimbabwe,6,5,2,0,0,0,37,99,68.75,33.0,2,0
2011,"Pietersen, K P",England,4,4,0,1,0,0,59,131,96.32,32.75,1,0
2011,"Kallis, J H",South Africa,7,7,0,2,0,0,69,225,72.82,32.14,6,0
2011,"Taibu, T",Zimbabwe,6,6,0,2,0,0,98,189,77.78,31.5,0,3
2011,"Mathews, A D",Sri Lanka,8,5,2,0,0,1,41,94,104.44,31.33,1,0
2011,Younis Khan,Pakistan,8,7,1,2,0,1,72,185,70.88,30.83,1,0
2011,Mohammad Hafeez,Pakistan,8,8,1,1,0,0,61,215,81.13,30.71,0,0
2011,"Wilson, G C",Ireland,4,4,0,1,0,0,61,122,84.14,30.5,0,0
2011,"Porterfield, W T S",Ireland,6,6,0,2,0,1,75,180,66.67,30.0,4,0
2011,"Pollard, K A",West Indies,7,6,0,2,0,1,94,180,150.0,30.0,6,0
2011,"Joyce, E C",Ireland,6,6,0,1,0,0,84,176,66.67,29.33,0,0
2011,"Williams, S C",Zimbabwe,2,2,0,0,0,0,30,58,89.23,29.0,1,0
2011,"Taylor, B R M",Zimbabwe,6,6,0,1,0,1,80,170,87.18,28.33,0,0
2011,"Mishra, T",Kenya,5,5,0,2,0,1,72,133,66.5,26.6,1,0
2011,"Vettori, D L",New Zealand,6,3,1,0,0,0,44,53,106.0,26.5,1,0
2011,"Smith, S P D",Australia,6,3,1,0,0,0,25,53,103.92,26.5,1,0
2011,"Stirling, P R",Ireland,6,6,0,0,1,1,101,157,122.66,26.17,2,0
2011,Tamim Iqbal,Bangladesh,6,6,0,1,0,2,70,157,89.2,26.17,2,0
2011,"Smith, G C",South Africa,7,7,0,0,0,0,45,183,61.0,26.14,5,0
2011,Abdul Razzaq,Pakistan,8,6,2,1,0,0,62,104,83.2,26.0,0,0
2011,"Sarwan, R R",West Indies,7,6,0,0,0,0,49,155,56.36,25.83,1,0
2011,"Barresi, W",Netherlands,6,6,0,0,0,1,44,153,65.95,25.5,2,1
2011,"Johnson, M G",Australia,7,4,3,0,0,1,12,25,131.58,25.0,1,0
2011,"Utseya, P",Zimbabwe,6,6,1,0,0,0,36,123,65.43,24.6,0,0
2011,"Styris, S B",New Zealand,8,6,0,1,0,1,57,142,86.06,23.67,3,0
2011,Shakib Al Hasan,Bangladesh,6,6,0,1,0,0,55,142,71.0,23.67,2,0
2011,Raqibul Hasan,Bangladesh,4,4,1,0,0,1,38,70,60.34,23.33,1,0
2011,"Bravo, D M",West Indies,7,7,1,1,0,2,73,139,70.92,23.17,0,0
2011,"Hussey, M E K",Australia,4,3,0,1,0,0,54,69,93.24,23.0,1,0
2011,"Peterson, R J",South Africa,7,5,3,0,0,1,22,43,116.22,21.5,6,0
2011,"Kulasekara, K M D N",Sri Lanka,6,4,1,0,0,0,32,64,120.75,21.33,0,0
2011,Shahriar Nafees,Bangladesh,2,2,0,0,0,0,37,42,58.33,21.0,0,0
2011,"Odoyo, T M",Kenya,5,5,0,1,0,1,51,102,71.33,20.4,0,0
2011,"Collingwood, P D",England,4,4,1,0,0,0,30,61,117.31,20.33,1,0
2011,"Cusack, A R",Ireland,5,4,0,0,0,0,47,80,76.92,20.0,1,0
2011,"Oram, J D P",New Zealand,6,4,1,0,0,0,25,59,115.69,19.67,5,0
2011,"Botha, J",South Africa,5,4,1,0,0,0,23,58,98.31,19.33,2,0
2011,"Silva, L P C",Sri Lanka,7,4,0,1,0,0,57,77,70.0,19.25,0,0
2011,"Chigumbura, E",Zimbabwe,6,6,1,0,0,0,38,96,71.11,19.2,3,0
2011,Junaid Siddique,Bangladesh,6,6,0,0,0,0,37,114,71.7,19.0,3,0
2011,"Szwarczynski, E S",Netherlands,3,3,0,0,0,0,28,57,52.29,19.0,0,0
2011,"Odhiambo, N N",Kenya,6,5,2,0,0,2,44,56,71.79,18.67,0,0
2011,"Price, R W",Zimbabwe,6,4,2,0,0,0,11,37,62.71,18.5,2,0
2011,"Baidwan, H S",Canada,6,5,2,0,0,1,17,54,68.35,18.0,2,0
2011,"Whatham, K",Canada,1,1,0,0,0,0,18,18,43.9,18.0,0,0
2011,"White, C L",Australia,7,6,2,0,0,0,22,70,61.95,17.5,1,0
2011,"Surkari, Z E",Canada,6,6,0,0,0,0,34,104,45.02,17.33,1,0
2011,"Franklin, J E C",New Zealand,6,4,1,0,0,1,31,52,123.81,17.33,2,0
2011,"Russell, A D",West Indies,3,3,0,0,0,1,49,52,89.66,17.33,2,0
2011,"Edwards, K A",West Indies,1,1,0,0,0,0,17,17,100.0,17.0,0,0
2011,"McCullum, N L",New Zealand,8,6,0,1,0,0,52,100,76.92,16.67,3,0
2011,"van Wyk, M N",South Africa,5,5,1,0,0,0,42,65,73.86,16.25,7,1
2011,"Obuya, D O",Kenya,4,4,0,1,0,1,51,65,49.24,16.25,2,0
2011,Mushfiqur Rahim,Bangladesh,6,6,1,0,0,1,36,81,52.94,16.2,3,4
2011,Mahmudullah,Bangladesh,4,3,1,0,0,0,21,32,49.23,16.0,0,0
2011,"Prior, M J",England,7,6,1,0,0,0,22,78,84.78,15.6,7,3
2011,"Lamb, G A",Zimbabwe,5,5,1,0,0,1,18,62,72.09,15.5,0,0
2011,"Patel, R R",Kenya,4,4,1,0,0,1,24,46,63.01,15.33,2,0
2011,"Swann, G P",England,7,6,2,0,0,1,16,60,117.65,15.0,1,0
2011,"Pathan, Y K",India,6,6,1,0,0,1,30,74,115.63,14.8,2,0
2011,"Perera, N L T C",Sri Lanka,4,4,1,0,0,0,22,44,141.94,14.67,1,0
2011,"Mooney, J F",Ireland,6,5,1,0,0,1,33,58,64.44,14.5,2,0
2011,"Obanda, A A",Kenya,3,3,0,0,0,0,23,43,66.15,14.33,0,0
2011,"Johnston, D T",Ireland,5,4,1,0,0,0,17,42,91.3,14.0,3,0
2011,"Steyn, D W",South Africa,6,2,0,0,0,0,20,28,57.14,14.0,1,0
2011,"Dockrell, G H",Ireland,6,4,1,0,0,0,19,42,79.25,14.0,3,0
2011,Mudassar Bukhari,Netherlands,6,6,1,0,0,1,24,68,75.56,13.6,0,0
2011,"Kervezee, A N",Netherlands,6,6,0,0,0,0,18,81,64.29,13.5,5,0
2011,"Buurman, A F",Netherlands,2,2,0,0,0,1,26,26,81.25,13.0,3,0
2011,"How, J M",New Zealand,2,2,0,0,0,0,22,26,34.21,13.0,0,0
2011,Khurram Chohan,Canada,4,4,1,0,0,0,22,39,59.09,13.0,0,0
2011,Rizwan Cheema,Canada,6,6,0,0,0,0,37,76,105.56,12.67,0,0
2011,Shahid Afridi,Pakistan,8,7,0,0,0,0,20,84,125.37,12.0,5,0
2011,"Botha, A C",Ireland,2,2,0,0,0,1,22,22,51.16,11.0,1,0
2011,Rubel Hossain,Bangladesh,6,4,3,0,0,1,8,11,57.89,11.0,0,0
2011,"Gunasekera, R",Canada,5,5,0,0,0,0,24,53,42.74,10.6,1,0
2011,"Bresnan, T T",England,7,5,1,0,0,0,20,41,82.0,10.25,1,0
2011,"de Grooth, T N",Netherlands,5,5,0,0,0,0,28,50,56.82,10.0,0,0
2011,"Chakabva, R W",Zimbabwe,5,5,0,0,0,2,35,50,45.87,10.0,3,0
2011,"Waters, S",Kenya,4,4,0,0,0,0,17,38,42.22,9.5,1,0
2011,"Tredwell, J C",England,2,1,0,0,0,0,9,9,45.0,9.0,0,0
2011,"Rankin, W B",England,6,4,3,0,0,0,5,9,36.0,9.0,1,0
2011,"Sammy, D J G",West Indies,7,6,0,0,0,1,41,54,110.2,9.0,3,0
2011,"Tikolo, S O",Kenya,5,5,0,0,0,0,13,44,51.16,8.8,0,0
2011,Ahmed Shehzad,Pakistan,5,5,0,0,0,0,13,44,48.35,8.8,3,0
2011,"Davison, J M",Canada,5,5,1,0,0,2,15,33,76.74,8.25,5,0
2011,Naeem Islam,Bangladesh,5,5,0,0,0,1,29,40,53.33,8.0,2,0
2011,"Kruger, B P",Netherlands,1,1,0,0,0,0,8,8,66.67,8.0,1,0
2011,"White, A R",Ireland,2,2,0,0,0,0,10,15,40.54,7.5,2,0
2011,"Muralitharan, M",Sri Lanka,9,2,1,0,0,0,7,7,0.0,7.0,1,0
2011,"Krejza, J J",Australia,7,1,0,0,0,0,7,7,36.84,7.0,1,0
2011,Ajmal Shahzad,England,2,2,1,0,0,0,6,7,140.0,7.0,0,0
2011,"Thomas, D C",West Indies,7,6,0,0,0,1,15,41,53.95,6.83,7,3
2011,"Kamande, J K",Kenya,5,5,1,0,0,0,22,27,33.75,6.75,1,0
2011,Shafiul Islam,Bangladesh,6,5,1,0,0,3,24,26,52.0,6.5,1,0
2011,"Roach, K A J",West Indies,6,4,1,0,0,1,16,19,35.85,6.33,0,0
2011,"Yardy, M H",England,3,3,0,0,0,0,13,19,57.58,6.33,1,0
2011,Abdur Rehman,Pakistan,5,2,1,0,0,0,5,6,46.15,6.0,0,0
2011,Mohammad Ashraful,Bangladesh,2,2,0,0,0,0,11,12,44.44,6.0,1,0
2011,"Coventry, C K",Zimbabwe,3,3,0,0,0,1,14,18,50.0,6.0,0,0
2011,"Malinga, S L",Sri Lanka,7,1,0,0,0,0,6,6,0.0,6.0,0,0
2011,"Bishoo, D",West Indies,3,3,2,0,0,1,6,6,40.0,6.0,0,0
2011,"Gordon, T G",Canada,4,4,0,0,0,0,9,23,43.4,5.75,1,0
2011,"Ngoche, J O",Kenya,4,3,1,0,0,1,9,10,33.33,5.0,2,0
2011,"Lee, B",Australia,7,1,0,0,0,0,5,5,62.5,5.0,4,0
2011,"Southee, T G",New Zealand,8,3,0,0,0,1,8,14,66.67,4.67,1,0
2011,Harbhajan Singh,India,9,4,0,0,0,1,12,18,58.06,4.5,4,0
2011,"Khan, Z",India,9,4,0,0,0,1,9,18,85.71,4.5,4,0
2011,"Ouma, M A",Kenya,5,5,0,0,0,1,16,22,33.85,4.4,2,2
2011,"Balaji Rao, W D",Canada,6,5,0,0,0,0,9,22,53.66,4.4,3,0
2011,"Zuiderent, B",Netherlands,4,4,0,0,0,1,15,17,36.96,4.25,0,0
2011,"Panyangara, T",Zimbabwe,2,2,1,0,0,1,4,4,30.77,4.0,2,0
2011,"Benn, S J",West Indies,6,5,1,0,0,0,6,16,45.71,4.0,0,0
2011,Wahab Riaz,Pakistan,5,2,0,0,0,1,8,8,47.06,4.0,1,0
2011,Abdur Razzak,Bangladesh,6,5,1,0,0,1,11,15,44.12,3.75,0,0
2011,"Kumar, N R",Canada,3,3,0,0,0,0,7,10,24.39,3.33,2,0
2011,"Otieno, E",Kenya,6,5,1,0,0,2,8,13,35.14,3.25,1,0
2011,"Osinde, H",Canada,5,4,2,0,0,1,4,6,37.5,3.0,2,0
2011,"Mpofu, C B",Zimbabwe,4,3,1,0,0,0,3,6,28.57,3.0,1,0
2011,"Tremlett, C T",England,2,1,0,0,0,0,3,3,42.86,3.0,1,0
2011,"Ongondo, P J",Kenya,2,2,0,0,0,1,6,6,200.0,3.0,0,0
2011,"Loots, B P",Netherlands,4,3,1,0,0,1,6,6,75.0,3.0,0,0
2011,"Chawla, P P",India,3,1,0,0,0,0,2,2,50.0,2.0,0,0
2011,"Morkel, M",South Africa,6,2,0,0,0,0,3,4,20.0,2.0,2,0
2011,"Kapugedera, C K",Sri Lanka,2,2,0,0,0,0,2,3,37.5,1.5,0,0
2011,"Seelaar, P M",Netherlands,6,5,2,0,0,2,2,3,17.65,1.0,2,0
2011,Saeed Ajmal,Pakistan,3,2,1,0,0,1,1,1,10.0,1.0,0,0
2011,"Patel, M M",India,8,4,2,0,0,1,1,1,0.0,0.5,2,0
2011,"Nehra, A",India,3,2,0,0,0,1,1,1,20.0,0.5,1,0
2011,"Rampaul, R",West Indies,2,2,0,0,0,1,1,1,11.11,0.5,1,0
2011,Adeel Raja,Netherlands,2,2,0,0,0,2,0,0,0.0,0.0,0,0
2011,Shoaib Akhtar,Pakistan,3,1,0,0,0,1,0,0,0.0,0.0,0,0
2011,"Broad, S C J",England,3,1,0,0,0,1,0,0,0.0,0.0,0,0
2011,"Ngoche, S O",Kenya,2,2,0,0,0,2,0,0,0.0,0.0,0,0
2011,"McKay, A J",New Zealand,1,1,0,0,0,1,0,0,0.0,0.0,0,0
2011,"Parnell, W D",South Africa,1,1,0,0,0,1,0,0,0.0,0.0,0,0
2011,"Bennett, H K",New Zealand,4,2,1,0,0,1,0,0,0.0,0.0,0,0
2011,"Westdijk, B A",Netherlands,3,2,0,0,0,2,0,0,0.0,0.0,0,0
2011,Imran Tahir,South Africa,5,2,2,0,0,0,1,1,0.0,0.0,2,0
2011,"Ashwin, R",India,2,1,1,0,0,0,10,10,142.86,0.0,1,0
2011,"Desai, P A",Canada,1,0,0,0,0,0,0,0,0.0,0.0,0,0
2011,Suhrawadi Shuvo,Bangladesh,1,0,0,0,0,0,0,0,0.0,0.0,0,0
2011,"Woodcock, L J",New Zealand,1,1,1,0,0,0,3,3,100.0,0.0,0,0
2011,"Randiv, S",Sri Lanka,1,0,0,0,0,0,0,0,0.0,0.0,0,0
2011,"Masakadza, S W",Zimbabwe,1,0,0,0,0,0,0,0,0.0,0.0,0,0
2011,"Miller, N O",West Indies,3,2,2,0,0,0,11,16,123.08,0.0,0,0
2011,"Tsotsobe, L L",South Africa,1,1,1,0,0,0,4,4,200.0,0.0,0,0
2011,"Mendis, B A W",Sri Lanka,6,1,1,0,0,0,0,0,0.0,0.0,0,0
2011,"Sreesanth, S",India,2,0,0,0,0,0,0,0,0.0,0.0,0,0
2011,"Tait, S W",Australia,7,1,1,0,0,0,0,0,0.0,0.0,1,0
2011,"Herath, H M R K B",Sri Lanka,4,1,1,0,0,0,4,4,40.0,0.0,0,0
2011,"Mills, K D",New Zealand,3,1,1,0,0,0,7,7,233.33,0.0,0,0
2011,"Anderson, J M",England,5,2,2,0,0,0,2,4,36.36,0.0,1,0
2015,"de Villiers, A B",South Africa,8,7,2,3,1,0,162,482,144.31,96.4,6,0
2015,Sarfaraz Ahmed,Pakistan,3,3,1,0,1,0,101,160,84.66,80.0,6,0
2015,Mahmudullah,Bangladesh,6,6,1,1,2,0,128,365,81.84,73.0,2,0
2015,"Taylor, B R M",Zimbabwe,6,6,0,1,2,0,138,433,106.91,72.17,4,0
2015,"Guptill, M J",New Zealand,9,9,1,1,2,0,237,547,104.59,68.38,4,0
2015,"Williams, S C",Zimbabwe,6,6,1,4,0,0,96,339,109.0,67.8,4,0
2015,"Smith, S P D",Australia,8,7,1,4,1,0,105,402,91.57,67.0,4,0
2015,"Dilshan, T M",Sri Lanka,7,7,1,1,2,2,161,395,96.58,65.83,3,0
2015,"Miller, D A",South Africa,8,7,2,0,1,1,138,324,139.06,64.8,3,0
2015,"Maxwell, G J",Australia,8,6,1,2,1,0,102,324,182.02,64.8,1,0
2015,"du Plessis, F",South Africa,7,7,1,3,1,0,109,380,84.63,63.33,6,0
2015,Nasir Aziz,United Arab Emirates,2,1,0,1,0,0,60,60,69.77,60.0,0,0
2015,"Dhoni, M S",India,8,6,2,2,0,0,85,237,102.16,59.25,15,0
2015,"Raina, S K",India,8,6,1,2,1,0,110,284,110.08,56.8,6,0
2015,"Gayle, C H",West Indies,6,6,0,1,1,0,215,340,117.24,56.67,5,0
2015,"Bailey, G J",Australia,1,1,0,1,0,0,55,55,79.71,55.0,1,0
2015,"Duminy, J-P",South Africa,6,5,2,0,1,0,115,164,102.5,54.67,3,0
2015,"Rossouw, R R",South Africa,6,5,1,2,0,0,61,210,116.67,52.5,9,0
2015,"Bell, I R",England,6,6,1,3,0,0,63,262,77.29,52.4,0,0
2015,Shaiman Anwar,United Arab Emirates,6,6,0,2,1,0,106,311,91.47,51.83,1,0
2015,"Holder, J O",West Indies,7,4,1,2,0,0,57,155,112.32,51.67,3,0
2015,"Dhawan, S",India,8,8,0,1,2,0,137,412,91.76,51.5,7,0
2015,"Kohli, V",India,8,8,2,0,1,0,107,305,81.55,50.83,5,0
2015,"Thirimanne, H D R L",Sri Lanka,7,7,1,2,1,1,139,302,84.83,50.33,4,0
2015,Misbah-ul-Haq,Pakistan,7,7,0,4,0,0,76,350,75.11,50.0,3,0
2015,Mushfiqur Rahim,Bangladesh,6,6,0,3,0,0,89,298,105.67,49.67,7,1
2015,"Warner, D A",Australia,8,8,1,0,1,0,178,345,120.21,49.29,4,0
2015,"Bravo, D M",West Indies,2,2,1,0,0,1,49,49,62.82,49.0,2,0
2015,"Sharma, R G",India,8,8,1,2,1,1,137,330,91.67,47.14,3,0
2015,"Porterfield, W T S",Ireland,6,6,0,1,1,0,107,275,67.24,45.83,5,0
